Kota,Kecamatan,Kelurahan,Waktu Prakiraan,Suhu (°C),Kelembapan (%),Kondisi Cuaca,Kecepatan Angin (km/jam),Latitude,Longitude
Kabupaten Sumedang,Wado,Sukapura,2026-01-27 13:00:00,24,85,Hujan Ringan,9.7,-6.9545813969,108.0667315647
Kabupaten Sumedang,Wado,Wado,2026-01-27 13:00:00,24,87,Hujan Ringan,9.7,-6.9460718648,108.0928678542
Kabupaten Tasikmalaya,Bantarkalong,Hegarwangi,2026-01-27 13:00:00,25,91,Hujan Ringan,9.1,-7.6095258967,108.0987180689
Kabupaten Tasikmalaya,Bantarkalong,Pamijahan,2026-01-27 13:00:00,25,92,Hujan Ringan,9.1,-7.5635415987,108.0725646091
Kabupaten Tasikmalaya,Bantarkalong,Parakanhonje,2026-01-27 13:00:00,25,91,Hujan Ringan,9.1,-7.5900812479,108.1031144597
Kabupaten Tasikmalaya,Bantarkalong,Simpang,2026-01-27 13:00:00,26,86,Hujan Ringan,9.1,-7.6316074574,108.1044236244
Kabupaten Tasikmalaya,Bantarkalong,Sirnagalih,2026-01-27 13:00:00,26,86,Hujan Ringan,9.1,-7.6208667988,108.0785239075
Kabupaten Tasikmalaya,Bantarkalong,Sukamaju,2026-01-27 13:00:00,24,93,Hujan Ringan,9.1,-7.5469946758,108.088774735
Kabupaten Tasikmalaya,Bantarkalong,Wakap,2026-01-27 13:00:00,24,94,Hujan Ringan,14.1,-7.527206721,108.086423336
Kabupaten Tasikmalaya,Bantarkalong,Wangunsari,2026-01-27 13:00:00,24,93,Hujan Ringan,9.1,-7.5404118595,108.041318221
Kabupaten Tasikmalaya,Bojongasih,Bojongasih,2026-01-27 13:00:00,25,92,Hujan Ringan,8.9,-7.5786048448,108.1390885867
Kabupaten Tasikmalaya,Bojongasih,Cikadongdong,2026-01-27 13:00:00,25,93,Hujan Ringan,9.1,-7.5401588422,108.129289511
Kabupaten Tasikmalaya,Bojongasih,Girijaya,2026-01-27 13:00:00,25,92,Hujan Ringan,9.1,-7.5754812423,108.1198192349
Kabupaten Tasikmalaya,Bojongasih,Mertajaya,2026-01-27 13:00:00,24,93,Hujan Ringan,9.1,-7.5562040535,108.1072496459
Kabupaten Tasikmalaya,Bojongasih,Sindangsari,2026-01-27 13:00:00,25,93,Hujan Ringan,8.9,-7.5478542342,108.1517484892
Kabupaten Tasikmalaya,Bojongasih,Toblongan,2026-01-27 13:00:00,24,94,Hujan Ringan,14.1,-7.5284219075,108.108753718
Kabupaten Tasikmalaya,Bojonggambir,Bojonggambir,2026-01-27 13:00:00,23,94,Hujan Ringan,9.5,-7.5182185356,107.9750723884
Kabupaten Tasikmalaya,Bojonggambir,Bojongkapol,2026-01-27 13:00:00,26,85,Hujan Ringan,8.8,-7.6178129896,107.9647747258
Kabupaten Tasikmalaya,Bojonggambir,Campakasari,2026-01-27 13:00:00,26,84,Hujan Ringan,8.1,-7.6243745874,107.9345571248
Kabupaten Tasikmalaya,Bojonggambir,Ciroyom,2026-01-27 13:00:00,22,95,Hujan Ringan,9.5,-7.4883875781,107.9620706562
Kabupaten Tasikmalaya,Bojonggambir,Girimukti,2026-01-27 13:00:00,23,92,Hujan Ringan,8.8,-7.5554058168,107.980781314
Kabupaten Tasikmalaya,Bojonggambir,Kertanegla,2026-01-27 13:00:00,23,93,Hujan Ringan,9.5,-7.5211929284,107.9548400994
Kabupaten Tasikmalaya,Bojonggambir,Mangkonjaya,2026-01-27 13:00:00,22,95,Hujan Ringan,9.5,-7.5046877581,107.9776504071
Kabupaten Tasikmalaya,Bojonggambir,Pedangkamulyan,2026-01-27 13:00:00,23,94,Hujan Ringan,9.5,-7.5372095819,107.9939166132
Kabupaten Tasikmalaya,Bojonggambir,Purwaraharja,2026-01-27 13:00:00,22,96,Hujan Ringan,9.5,-7.4866780094,107.9877293298
Kabupaten Tasikmalaya,Bojonggambir,Wandasari,2026-01-27 13:00:00,24,90,Hujan Ringan,8.8,-7.5666233792,107.9569820702
Kabupaten Tasikmalaya,Ciawi,Bugel,2026-01-27 13:00:00,23,82,Hujan Ringan,8.4,-7.1790689924,108.117474253
Kabupaten Tasikmalaya,Ciawi,Ciawi,2026-01-27 13:00:00,22,85,Hujan Ringan,5.9,-7.1605248878,108.1428875292
Kabupaten Tasikmalaya,Ciawi,Citamba,2026-01-27 13:00:00,22,83,Hujan Ringan,8.4,-7.1614872099,108.1046087518
Kabupaten Tasikmalaya,Ciawi,Gombong,2026-01-27 13:00:00,22,81,Hujan Ringan,8.4,-7.1846668861,108.1108121635
Kabupaten Tasikmalaya,Ciawi,Kertamukti,2026-01-27 13:00:00,23,78,Hujan Ringan,8.4,-7.1908726028,108.0973605609
Kabupaten Tasikmalaya,Ciawi,Kurniabakti,2026-01-27 13:00:00,22,85,Hujan Ringan,5.9,-7.1527620739,108.1406119113
Kabupaten Tasikmalaya,Ciawi,Margasari,2026-01-27 13:00:00,23,82,Hujan Ringan,8.4,-7.16880307,108.1322674859
Kabupaten Tasikmalaya,Ciawi,Pakemitan,2026-01-27 13:00:00,22,85,Hujan Ringan,5.9,-7.1541980011,108.152546096
Kabupaten Tasikmalaya,Ciawi,Pakemitankidul,2026-01-27 13:00:00,23,83,Hujan Ringan,5.9,-7.1657964457,108.1514061454
Kabupaten Tasikmalaya,Ciawi,Pasirhuni,2026-01-27 13:00:00,22,84,Hujan Ringan,8.4,-7.14715351,108.1301402371
Kabupaten Tasikmalaya,Ciawi,Sukamantri,2026-01-27 13:00:00,22,85,Hujan Ringan,5.9,-7.144204812,108.1517332042
Kabupaten Tasikmalaya,Cibalong,Cibalong,2026-01-27 13:00:00,24,95,Hujan Ringan,15.3,-7.5198576687,108.1802182417
Kabupaten Tasikmalaya,Cibalong,Cisempur,2026-01-27 13:00:00,25,92,Hujan Ringan,8.9,-7.5913712785,108.2235213023
Kabupaten Tasikmalaya,Cibalong,Eureunpalay,2026-01-27 13:00:00,25,92,Hujan Ringan,8.9,-7.5840455939,108.1595549718
Kabupaten Tasikmalaya,Cibalong,Parung,2026-01-27 13:00:00,25,94,Hujan Ringan,8.9,-7.541209078,108.1776119234
Kabupaten Tasikmalaya,Cibalong,Setiawaras,2026-01-27 13:00:00,25,92,Hujan Ringan,8.9,-7.5797666481,108.1896237794
Kabupaten Tasikmalaya,Cibalong,Singajaya,2026-01-27 13:00:00,24,96,Hujan Ringan,15.3,-7.4995837334,108.186609774
Kabupaten Tasikmalaya,Cigalontang,Cidugaleun,2026-01-27 13:00:00,24,78,Hujan Ringan,0.7,-7.2818115452,108.016235221
Kabupaten Tasikmalaya,Cigalontang,Cigalontang,2026-01-27 13:00:00,24,80,Hujan Ringan,0.7,-7.3015151428,107.9966313177
Kabupaten Tasikmalaya,Cigalontang,Jayapura,2026-01-27 13:00:00,23,88,Hujan Ringan,10.1,-7.3450069923,108.0255214559
Kabupaten Tasikmalaya,Cigalontang,Kersamaju,2026-01-27 13:00:00,23,85,Hujan Ringan,0.7,-7.3028370477,107.9543723409
Kabupaten Tasikmalaya,Cigalontang,Lengkongjaya,2026-01-27 13:00:00,23,88,Hujan Ringan,13.6,-7.3517124442,108.0444001974
Kabupaten Tasikmalaya,Cigalontang,Nanggerang,2026-01-27 13:00:00,23,89,Hujan Ringan,13.6,-7.3559074776,108.0736103727
Kabupaten Tasikmalaya,Cigalontang,Nangtang,2026-01-27 13:00:00,23,88,Hujan Ringan,10.1,-7.3487471594,107.9926383863
Kabupaten Tasikmalaya,Cigalontang,Parentas,2026-01-27 13:00:00,24,76,Hujan Ringan,0.7,-7.2458048356,108.0252515312
Kabupaten Tasikmalaya,Cigalontang,Puspamukti,2026-01-27 13:00:00,23,84,Hujan Ringan,0.7,-7.3185907521,107.9929360864
Kabupaten Tasikmalaya,Cigalontang,Pusparaja,2026-01-27 13:00:00,23,88,Hujan Ringan,10.1,-7.3463382196,108.0057824375
Kabupaten Tasikmalaya,Cigalontang,Sirnagalih,2026-01-27 13:00:00,22,88,Hujan Ringan,0.9,-7.2933830459,107.9373836212
Kabupaten Tasikmalaya,Cigalontang,Sirnaputra,2026-01-27 13:00:00,23,85,Hujan Ringan,0.7,-7.3130046481,108.033634584
Kabupaten Tasikmalaya,Cigalontang,Sirnaraja,2026-01-27 13:00:00,23,85,Hujan Ringan,0.7,-7.3138989918,108.0186681896
Kabupaten Tasikmalaya,Cigalontang,Sukamanah,2026-01-27 13:00:00,23,89,Hujan Ringan,13.6,-7.3507435234,108.0847709478
Kabupaten Tasikmalaya,Cigalontang,Tanjungkarang,2026-01-27 13:00:00,23,86,Hujan Ringan,0.7,-7.3221031775,107.970255348
Kabupaten Tasikmalaya,Cigalontang,Tenjonagara,2026-01-27 13:00:00,23,88,Hujan Ringan,13.6,-7.3434636229,108.0556136377
Kabupaten Tasikmalaya,Cikalong,Cibeber,2026-01-27 13:00:00,28,75,Hujan Ringan,4.8,-7.6930474941,108.1849171797
Kabupaten Tasikmalaya,Cikalong,Cidadali,2026-01-27 13:00:00,28,75,Hujan Ringan,4.8,-7.7106663999,108.2116551515
Kabupaten Tasikmalaya,Cikalong,Cikadu,2026-01-27 13:00:00,29,74,Hujan Ringan,10.2,-7.769495811,108.2250720604
Kabupaten Tasikmalaya,Cikalong,Cikalong,2026-01-27 13:00:00,28,74,Hujan Ringan,10.2,-7.7566631039,108.1772716659
Kabupaten Tasikmalaya,Cikalong,Cikancra,2026-01-27 13:00:00,28,74,Hujan Ringan,10.2,-7.7530586639,108.2088181153
Kabupaten Tasikmalaya,Cikalong,Cimanuk,2026-01-27 13:00:00,29,75,Hujan Ringan,7.1,-7.8028319714,108.3183097108
Kabupaten Tasikmalaya,Cikalong,Kalapagenep,2026-01-27 13:00:00,29,75,Hujan Ringan,7.1,-7.7919139686,108.2814058672
Kabupaten Tasikmalaya,Cikalong,Kubangsari,2026-01-27 13:00:00,28,76,Hujan Ringan,4.8,-7.7316641244,108.2359951646
Kabupaten Tasikmalaya,Cikalong,Mandalajaya,2026-01-27 13:00:00,29,74,Hujan Ringan,10.2,-7.7800492407,108.1815679781
Kabupaten Tasikmalaya,Cikalong,Panyiaran,2026-01-27 13:00:00,28,75,Hujan Ringan,4.8,-7.7024798121,108.166980077
Kabupaten Tasikmalaya,Cikalong,Sindangjaya,2026-01-27 13:00:00,29,74,Hujan Ringan,7.1,-7.7889815624,108.2452238053
Kabupaten Tasikmalaya,Cikalong,Singkir,2026-01-27 13:00:00,28,74,Hujan Ringan,4.8,-7.7255777971,108.1666001002
Kabupaten Tasikmalaya,Cikalong,Tonjongsari,2026-01-27 13:00:00,28,74,Hujan Ringan,10.2,-7.7381891852,108.1745707905
Kabupaten Tasikmalaya,Cikatomas,Cayur,2026-01-27 13:00:00,25,94,Hujan Ringan,5.7,-7.5927396781,108.2904091077
Kabupaten Tasikmalaya,Cikatomas,Cilumba,2026-01-27 13:00:00,27,82,Hujan Sedang,2.2,-7.6673476887,108.2439790938
Kabupaten Tasikmalaya,Cikatomas,Cogreg,2026-01-27 13:00:00,26,91,Hujan Sedang,5.7,-7.6289170546,108.2892067709
Kabupaten Tasikmalaya,Cikatomas,Gunungsari,2026-01-27 13:00:00,27,80,Hujan Ringan,4.8,-7.6836872946,108.220333595
Kabupaten Tasikmalaya,Cikatomas,Lengkongbarang,2026-01-27 13:00:00,25,94,Hujan Ringan,5.7,-7.5817627291,108.2666508266
Kabupaten Tasikmalaya,Cikatomas,Linggalaksana,2026-01-27 13:00:00,27,85,Hujan Sedang,2.2,-7.6408290642,108.2423135841
Kabupaten Tasikmalaya,Cikatomas,Pakemitan,2026-01-27 13:00:00,26,89,Hujan Ringan,5.7,-7.615249346,108.2520438246
Kabupaten Tasikmalaya,Cikatomas,Sindangasih,2026-01-27 13:00:00,24,95,Hujan Ringan,5.7,-7.574428624,108.3292406182
Kabupaten Tasikmalaya,Cikatomas,Tanjungbarang,2026-01-27 13:00:00,24,95,Hujan Ringan,5.7,-7.5572583437,108.2537106521
Kabupaten Tasikmalaya,Cineam,Ancol,2026-01-27 13:00:00,24,92,Hujan Sedang,10.3,-7.3652597193,108.3865408458
Kabupaten Tasikmalaya,Cineam,Ciampanan,2026-01-27 13:00:00,24,94,Hujan Sedang,10.3,-7.3928507528,108.3808467521
Kabupaten Tasikmalaya,Cineam,Cijulang,2026-01-27 13:00:00,24,94,Hujan Sedang,10.3,-7.409375723,108.3591943287
Kabupaten Tasikmalaya,Cineam,Cikondang,2026-01-27 13:00:00,24,94,Hujan Ringan,7.3,-7.424898531,108.333435287
Kabupaten Tasikmalaya,Cineam,Cineam,2026-01-27 13:00:00,24,94,Hujan Sedang,10.3,-7.3989806264,108.3519285865
Kabupaten Tasikmalaya,Cineam,Cisarua,2026-01-27 13:00:00,24,96,Hujan Ringan,11.6,-7.4677394696,108.3605328818
Kabupaten Tasikmalaya,Cineam,Madiasari,2026-01-27 13:00:00,24,92,Hujan Sedang,10.3,-7.3825616738,108.3532583061
Kabupaten Tasikmalaya,Cineam,Nagaratengah,2026-01-27 13:00:00,24,94,Hujan Sedang,10.3,-7.4097904044,108.3826942909
Kabupaten Tasikmalaya,Cineam,Pasirmukti,2026-01-27 13:00:00,24,95,Hujan Ringan,11.6,-7.4435455545,108.340624106
Kabupaten Tasikmalaya,Cineam,Rajadatu,2026-01-27 13:00:00,24,92,Hujan Sedang,10.3,-7.379647859,108.387536143
Kabupaten Tasikmalaya,Cipatujah,Bantarkalong,2026-01-27 13:00:00,27,77,Berawan,9.3,-7.6679018011,108.078243069
Kabupaten Tasikmalaya,Cipatujah,Ciandum,2026-01-27 13:00:00,28,74,Berawan,9.8,-7.7183939027,108.000063053
Kabupaten Tasikmalaya,Cipatujah,Ciheras,2026-01-27 13:00:00,28,74,Berawan,9.8,-7.7130889091,107.9410393024
Kabupaten Tasikmalaya,Cipatujah,Cikawungading,2026-01-27 13:00:00,28,74,Berawan,12.9,-7.7408237364,108.1035845625
Kabupaten Tasikmalaya,Cipatujah,Cipanas,2026-01-27 13:00:00,28,73,Berawan,9.8,-7.6985259617,107.9615367364
Kabupaten Tasikmalaya,Cipatujah,Cipatujah,2026-01-27 13:00:00,28,74,Berawan,9.8,-7.7318597313,108.0294194873
Kabupaten Tasikmalaya,Cipatujah,Darawati,2026-01-27 13:00:00,27,77,Berawan,9.3,-7.6773574557,108.0551600392
Kabupaten Tasikmalaya,Cipatujah,Kertasari,2026-01-27 13:00:00,28,73,Berawan,9.3,-7.7118149965,108.0755138378
Kabupaten Tasikmalaya,Cipatujah,Nagrog,2026-01-27 13:00:00,26,81,Hujan Ringan,9.8,-7.6570046048,108.013381828
Kabupaten Tasikmalaya,Cipatujah,Nangelasari,2026-01-27 13:00:00,26,82,Hujan Ringan,9.3,-7.6607713635,108.048190056
Kabupaten Tasikmalaya,Cipatujah,Padawaras,2026-01-27 13:00:00,28,73,Berawan,9.3,-7.6973324363,108.0466767366
Kabupaten Tasikmalaya,Cipatujah,Pameutingan,2026-01-27 13:00:00,27,77,Berawan,9.8,-7.6683629157,107.968415996
Kabupaten Tasikmalaya,Cipatujah,Sindangkerta,2026-01-27 13:00:00,28,74,Berawan,12.9,-7.7458965917,108.0580727408
Kabupaten Tasikmalaya,Cipatujah,Sukahurip,2026-01-27 13:00:00,27,77,Berawan,9.8,-7.6674631811,107.9920617405
Kabupaten Tasikmalaya,Cipatujah,Tobongjaya,2026-01-27 13:00:00,26,82,Hujan Ringan,9.3,-7.6458152928,108.0847222109
Kabupaten Tasikmalaya,Cisayong,Cikadu,2026-01-27 13:00:00,23,83,Hujan Ringan,3.3,-7.2509732998,108.158867182
Kabupaten Tasikmalaya,Cisayong,Cileuleus,2026-01-27 13:00:00,23,82,Hujan Ringan,5.9,-7.2358710128,108.1606183576
Kabupaten Tasikmalaya,Cisayong,Cisayong,2026-01-27 13:00:00,23,83,Hujan Ringan,3.3,-7.2588184533,108.1504141166
Kabupaten Tasikmalaya,Cisayong,Jatihurip,2026-01-27 13:00:00,24,84,Hujan Ringan,3.3,-7.2654204419,108.1866097184
Kabupaten Tasikmalaya,Cisayong,Mekarwangi,2026-01-27 13:00:00,24,84,Hujan Ringan,3.3,-7.2521637576,108.1859095083
Kabupaten Tasikmalaya,Cisayong,Nusawangi,2026-01-27 13:00:00,24,84,Hujan Ringan,3.3,-7.2446938922,108.1753407991
Kabupaten Tasikmalaya,Cisayong,Purwasari,2026-01-27 13:00:00,23,83,Hujan Ringan,3.3,-7.2413251327,108.1516857719
Kabupaten Tasikmalaya,Cisayong,Santanamekar,2026-01-27 13:00:00,23,81,Hujan Ringan,3.7,-7.2425689399,108.1030985374
Kabupaten Tasikmalaya,Cisayong,Sukajadi,2026-01-27 13:00:00,23,83,Hujan Ringan,3.3,-7.2612734359,108.1612662547
Kabupaten Tasikmalaya,Cisayong,Sukamukti,2026-01-27 13:00:00,23,80,Hujan Ringan,8.4,-7.2291178508,108.1041638364
Kabupaten Tasikmalaya,Cisayong,Sukaraharja,2026-01-27 13:00:00,24,84,Hujan Ringan,3.3,-7.2594737355,108.1743923863
Kabupaten Tasikmalaya,Cisayong,Sukasetia,2026-01-27 13:00:00,23,81,Hujan Ringan,8.4,-7.229998292,108.1302205632
Kabupaten Tasikmalaya,Cisayong,Sukasukur,2026-01-27 13:00:00,24,84,Hujan Ringan,3.3,-7.2698882227,108.1728826295
Kabupaten Tasikmalaya,Culamega,Bojongsari,2026-01-27 13:00:00,26,85,Hujan Ringan,8.8,-7.6291811123,108.0301804372
Kabupaten Tasikmalaya,Culamega,Cikuya,2026-01-27 13:00:00,25,90,Hujan Ringan,8.8,-7.5903911427,108.0142745378
Kabupaten Tasikmalaya,Culamega,Cintabodas,2026-01-27 13:00:00,25,90,Hujan Ringan,9.1,-7.6033048742,108.0556211181
Kabupaten Tasikmalaya,Culamega,Cipicung,2026-01-27 13:00:00,24,93,Hujan Ringan,8.8,-7.5624069679,108.0294582157
Kabupaten Tasikmalaya,Culamega,Mekarlaksana,2026-01-27 13:00:00,25,92,Hujan Ringan,9.1,-7.5813763498,108.0676691155
Kabupaten Tasikmalaya,Gunung Tanjung,Bojongsari,2026-01-27 13:00:00,24,93,Hujan Ringan,7.3,-7.393348316,108.3107050495
Kabupaten Tasikmalaya,Gunung Tanjung,Cinunjang,2026-01-27 13:00:00,24,94,Hujan Ringan,7.3,-7.4249262691,108.2817295835
Kabupaten Tasikmalaya,Gunung Tanjung,Giriwangi,2026-01-27 13:00:00,24,94,Hujan Ringan,7.3,-7.4283235992,108.3025920213
Kabupaten Tasikmalaya,Gunung Tanjung,Gunungtanjung,2026-01-27 13:00:00,24,93,Hujan Ringan,7.3,-7.4080026282,108.2898814464
Kabupaten Tasikmalaya,Gunung Tanjung,Jatijaya,2026-01-27 13:00:00,24,93,Hujan Ringan,7.3,-7.4114465043,108.3109894122
Kabupaten Tasikmalaya,Gunung Tanjung,Malatisuka,2026-01-27 13:00:00,24,95,Hujan Ringan,13.4,-7.4567328537,108.3109906317
Kabupaten Tasikmalaya,Gunung Tanjung,Tanjungsari,2026-01-27 13:00:00,24,93,Hujan Ringan,7.3,-7.390453018,108.2891825625
Kabupaten Tasikmalaya,Jamanis,Bojonggaok,2026-01-27 13:00:00,23,84,Hujan Ringan,5.9,-7.1980438211,108.1687327134
Kabupaten Tasikmalaya,Jamanis,Condong,2026-01-27 13:00:00,23,82,Hujan Ringan,5.9,-7.2007545617,108.1571525449
Kabupaten Tasikmalaya,Jamanis,Geresik,2026-01-27 13:00:00,23,83,Hujan Ringan,5.9,-7.1772350655,108.1472996082
Kabupaten Tasikmalaya,Jamanis,Karangmulya,2026-01-27 13:00:00,23,83,Hujan Ringan,5.9,-7.1858180878,108.1610368041
Kabupaten Tasikmalaya,Jamanis,Karangresik,2026-01-27 13:00:00,23,83,Hujan Ringan,5.9,-7.1765435599,108.1622671358
Kabupaten Tasikmalaya,Jamanis,Karangsembung,2026-01-27 13:00:00,23,82,Hujan Ringan,5.9,-7.1915281508,108.147806402
Kabupaten Tasikmalaya,Jamanis,Sindangraja,2026-01-27 13:00:00,23,84,Hujan Ringan,5.9,-7.1912019198,108.174071123
Kabupaten Tasikmalaya,Jamanis,Tanjungmekar,2026-01-27 13:00:00,23,85,Hujan Ringan,5.9,-7.1838704853,108.1868316278
Kabupaten Tasikmalaya,Jatiwaras,Ciwarak,2026-01-27 13:00:00,24,96,Hujan Ringan,15.3,-7.5087478951,108.2142120775
Kabupaten Tasikmalaya,Jatiwaras,Jatiwaras,2026-01-27 13:00:00,24,96,Hujan Ringan,15.3,-7.4821840919,108.2210411892
Kabupaten Tasikmalaya,Jatiwaras,Kaputihan,2026-01-27 13:00:00,24,96,Hujan Ringan,13.4,-7.4670709606,108.2551761654
Kabupaten Tasikmalaya,Jatiwaras,Kersagalih,2026-01-27 13:00:00,24,95,Hujan Ringan,15.3,-7.527677552,108.203888028
Kabupaten Tasikmalaya,Jatiwaras,Kertarahayu,2026-01-27 13:00:00,24,95,Hujan Ringan,15.3,-7.5339584778,108.2361887189
Kabupaten Tasikmalaya,Jatiwaras,Mandalahurip,2026-01-27 13:00:00,25,93,Hujan Ringan,8.9,-7.5638235043,108.230153118
Kabupaten Tasikmalaya,Jatiwaras,Mandalamekar,2026-01-27 13:00:00,25,94,Hujan Ringan,8.9,-7.5490962776,108.2082473642
Kabupaten Tasikmalaya,Jatiwaras,Neglasari,2026-01-27 13:00:00,24,96,Hujan Ringan,15.3,-7.4632846989,108.2235124444
Kabupaten Tasikmalaya,Jatiwaras,Papayan,2026-01-27 13:00:00,24,96,Hujan Ringan,15.3,-7.4785211873,108.2035822363
Kabupaten Tasikmalaya,Jatiwaras,Setiawangi,2026-01-27 13:00:00,24,95,Hujan Ringan,13.4,-7.4407083543,108.2511257558
Kabupaten Tasikmalaya,Jatiwaras,Sukakerta,2026-01-27 13:00:00,24,95,Hujan Ringan,15.3,-7.4466181494,108.2197624854
Kabupaten Tasikmalaya,Kadipaten,Buniasih,2026-01-27 13:00:00,22,88,Hujan Ringan,7.8,-7.0966949327,108.132571483
Kabupaten Tasikmalaya,Kadipaten,Cibahayu,2026-01-27 13:00:00,22,86,Hujan Ringan,7.8,-7.1223893947,108.1212649556
Kabupaten Tasikmalaya,Kadipaten,Dirgahayu,2026-01-27 13:00:00,22,85,Hujan Ringan,7.8,-7.1359420452,108.0984075875
Kabupaten Tasikmalaya,Kadipaten,Kadipaten,2026-01-27 13:00:00,22,85,Hujan Ringan,7.8,-7.1162444905,108.094000538
Kabupaten Tasikmalaya,Kadipaten,Mekarsari,2026-01-27 13:00:00,22,86,Hujan Ringan,7.8,-7.1339234878,108.1314216645
Kabupaten Tasikmalaya,Kadipaten,Pamoyanan,2026-01-27 13:00:00,22,86,Hujan Ringan,9.5,-7.1299735153,108.1511421067
Kabupaten Tasikmalaya,Karang Jaya,Citalahab,2026-01-27 13:00:00,24,95,Hujan Ringan,11.6,-7.4821572129,108.4189559586
Kabupaten Tasikmalaya,Karang Jaya,Karang Layung,2026-01-27 13:00:00,24,94,Hujan Sedang,10.3,-7.4305701382,108.3695987848
Kabupaten Tasikmalaya,Karang Jaya,Karangjaya,2026-01-27 13:00:00,24,94,Hujan Sedang,10.3,-7.4358527995,108.3964372408
Kabupaten Tasikmalaya,Karang Jaya,Sirnajaya,2026-01-27 13:00:00,24,95,Hujan Sedang,11.6,-7.4581062408,108.4057198752
Kabupaten Tasikmalaya,Karangnunggal,Ciawi,2026-01-27 13:00:00,27,78,Hujan Ringan,9.3,-7.6700715715,108.1343480913
Kabupaten Tasikmalaya,Karangnunggal,Cibatu,2026-01-27 13:00:00,27,83,Hujan Ringan,4.8,-7.649186913,108.1964263502
Kabupaten Tasikmalaya,Karangnunggal,Cibatuireng,2026-01-27 13:00:00,27,83,Hujan Ringan,4.8,-7.642666465,108.1698544915
Kabupaten Tasikmalaya,Karangnunggal,Cidadap,2026-01-27 13:00:00,28,74,Berawan,10.2,-7.7687309848,108.1388947571
Kabupaten Tasikmalaya,Karangnunggal,Cikapinis,2026-01-27 13:00:00,27,77,Berawan,9.3,-7.6816257211,108.0999298947
Kabupaten Tasikmalaya,Karangnunggal,Cikukulu,2026-01-27 13:00:00,25,91,Hujan Ringan,8.9,-7.6094356896,108.1634051291
Kabupaten Tasikmalaya,Karangnunggal,Cikupa,2026-01-27 13:00:00,27,82,Hujan Ringan,9.3,-7.6498554288,108.1116212745
Kabupaten Tasikmalaya,Karangnunggal,Cintawangi,2026-01-27 13:00:00,26,87,Hujan Ringan,8.9,-7.615702964,108.1855036254
Kabupaten Tasikmalaya,Karangnunggal,Karangmekar,2026-01-27 13:00:00,26,87,Hujan Ringan,8.9,-7.6335501549,108.147443594
Kabupaten Tasikmalaya,Karangnunggal,Karangnunggal,2026-01-27 13:00:00,27,82,Hujan Ringan,9.3,-7.6460353889,108.1374424769
Kabupaten Tasikmalaya,Karangnunggal,Kujang,2026-01-27 13:00:00,28,74,Berawan,9.3,-7.7351868642,108.137017649
Kabupaten Tasikmalaya,Karangnunggal,Sarimanggu,2026-01-27 13:00:00,25,91,Hujan Ringan,9.1,-7.6064527543,108.1314570257
Kabupaten Tasikmalaya,Karangnunggal,Sarimukti,2026-01-27 13:00:00,28,74,Berawan,9.3,-7.69486921,108.1280886613
Kabupaten Tasikmalaya,Karangnunggal,Sukawangun,2026-01-27 13:00:00,26,88,Hujan Ringan,8.9,-7.6209410355,108.2150737297
Kabupaten Tasikmalaya,Leuwisari,Arjasari,2026-01-27 13:00:00,24,87,Hujan Ringan,3.7,-7.3365423345,108.1064933347
Kabupaten Tasikmalaya,Leuwisari,Ciawang,2026-01-27 13:00:00,24,87,Hujan Ringan,3.7,-7.3258979179,108.1149674784
Kabupaten Tasikmalaya,Leuwisari,Cigadog,2026-01-27 13:00:00,24,83,Hujan Ringan,3.7,-7.2916061758,108.0871212928
Kabupaten Tasikmalaya,Leuwisari,Jayamukti,2026-01-27 13:00:00,24,87,Hujan Ringan,3.7,-7.3178360882,108.1014547054
Kabupaten Tasikmalaya,Leuwisari,Linggamulya,2026-01-27 13:00:00,24,83,Hujan Ringan,3.7,-7.2981093396,108.0812931194
Kabupaten Tasikmalaya,Leuwisari,Linggawangi,2026-01-27 13:00:00,24,83,Hujan Ringan,3.7,-7.2949452241,108.0725043249
Kabupaten Tasikmalaya,Leuwisari,Mandalagiri,2026-01-27 13:00:00,24,84,Hujan Ringan,3.7,-7.289827149,108.0953097991
Kabupaten Tasikmalaya,Mangunreja,Mangunreja,2026-01-27 13:00:00,23,92,Hujan Ringan,13.6,-7.3709747947,108.1014215432
Kabupaten Tasikmalaya,Mangunreja,Margajaya,2026-01-27 13:00:00,23,92,Hujan Ringan,13.6,-7.3773375203,108.1116570245
Kabupaten Tasikmalaya,Mangunreja,Pasirsalam,2026-01-27 13:00:00,23,95,Hujan Ringan,13.6,-7.3952380427,108.0769101177
Kabupaten Tasikmalaya,Mangunreja,Salebu,2026-01-27 13:00:00,23,92,Hujan Ringan,13.6,-7.3695547221,108.0713213251
Kabupaten Tasikmalaya,Mangunreja,Sukaluyu,2026-01-27 13:00:00,23,92,Hujan Ringan,13.6,-7.3829887119,108.0644679285
Kabupaten Tasikmalaya,Mangunreja,Sukasukur,2026-01-27 13:00:00,23,92,Hujan Ringan,13.6,-7.3782522116,108.0855456066
Kabupaten Tasikmalaya,Manonjaya,Batusumur,2026-01-27 13:00:00,24,94,Hujan Ringan,7.3,-7.4000327344,108.3312303005
Kabupaten Tasikmalaya,Manonjaya,Cibeber,2026-01-27 13:00:00,24,92,Hujan Ringan,7.3,-7.3760445198,108.2917991944
Kabupaten Tasikmalaya,Manonjaya,Cihaur,2026-01-27 13:00:00,24,92,Hujan Ringan,7.3,-7.3819687576,108.3280173088
